id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
92;DataScience_Boligsiden;requests;1566396985.085305;-0.1860051155090332;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=72&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=72&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128605;200;True;
93;DataScience_Boligsiden;requests;1566396986.324391;-0.11830711364746094;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=73&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=73&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128656;200;True;
94;DataScience_Boligsiden;requests;1566396987.484389;-0.1115410327911377;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=74&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=74&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128396;200;True;
95;DataScience_Boligsiden;requests;1566396988.643546;-0.17830991744995117;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=75&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=75&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;129146;200;True;
96;DataScience_Boligsiden;requests;1566396989.87299;-0.10713410377502441;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=76&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=76&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128641;200;True;
97;DataScience_Boligsiden;requests;1566396991.025084;-0.12236690521240234;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=77&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=77&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128332;200;True;
98;DataScience_Boligsiden;requests;1566396992.198431;-0.12800097465515137;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=78&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=78&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128119;200;True;
99;DataScience_Boligsiden;requests;1566396993.37533;-0.11918497085571289;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=79&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=79&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128437;200;True;
100;DataScience_Boligsiden;requests;1566396994.534733;-0.14613890647888184;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=80&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=80&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128486;200;True;
101;DataScience_Boligsiden;requests;1566396995.729909;-0.19248318672180176;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=81&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=81&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128339;200;True;
102;DataScience_Boligsiden;requests;1566396996.968756;-1.114621877670288;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=82&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=82&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128192;200;True;
103;DataScience_Boligsiden;requests;1566396999.1342452;-0.14892983436584473;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=83&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=83&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128699;200;True;
104;DataScience_Boligsiden;requests;1566397000.32923;-0.1761479377746582;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=84&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=84&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128308;200;True;
105;DataScience_Boligsiden;requests;1566397001.56246;-0.15062284469604492;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=85&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=85&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128648;200;True;
106;DataScience_Boligsiden;requests;1566397002.758098;-0.1265709400177002;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=86&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=86&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128518;200;True;
